"Species","Reference","Population","Year","Country","Latitude","Longitude","Scarification","Stratification_days","Stratification_type","Stratification","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Germinated","Germinable"
"Alnus hirsuta","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"N",0,20,20,20,20,30,4,100
"Cercidiphyllum japonicum","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,0,250
"Cercidiphyllum japonicum","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,2,250
"Hydrangea paniculata","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,0,250
"Magnolia kobus","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,24,25
"Magnolia kobus","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"N",0,20,20,20,20,30,6,25
"Cercidiphyllum japonicum","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"N",0,20,20,20,20,30,0,250
"Cercidiphyllum japonicum","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"N",0,20,20,20,20,30,2,250
"Magnolia kobus","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,18,25
"Magnolia obovata","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,16,25
"Alnus hirsuta","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,65,100
"Magnolia obovata","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,19,25
"Hydrangea paniculata","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","Y",16,"N",0,20,20,20,20,30,175,250
"Magnolia kobus","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"N",0,20,20,20,20,30,5,25
"Alnus hirsuta","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Field Science Center (FSC) of Tohoku University, Japan",2012,"Japan",38.75,140.75,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,21,100
"Betula ermanii","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","Y",16,"N",0,20,20,20,20,30,172,250
"Phellodendron amurense","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","Y",16,"N",0,20,20,20,20,30,38,50
"Phellodendron amurense","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,41,50
"Phellodendron amurense","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","N",0,"N",0,20,20,20,20,30,16,50
"Betula ermanii","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","Y",16,"Y",20,30,10,23.3333333333333,25,30,152,250
"Phellodendron amurense","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,34,50
"Betula ermanii","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","N",0,"N",0,20,20,20,20,30,0,250
"Betula ermanii","Xia, Q., et al. (2016). ""Interaction of seed size with light quality and temperature regimes as germination cues in 10 temperate pioneer tree species."" Functional Ecology 30(6): 866-874.","Hokkaido, Japan",2012,"Japan",43.1166666666667,142.7,"N","30","Cold","Y","N",0,"Y",20,30,10,20,20,30,0,250
"Taraxacum campylodes","Molina-Montenegro, M. A., et al. (2018). ""Is the Success of Plant Invasions the Result of Rapid Adaptive Evolution in Seed Traits? Evidence from a Latitudinal Rainfall Gradient."" Front Plant Sci 9: 208.","Caldera, Chile",2017,"Chile",-27.1,-70.0166666666667,"N","0","None","N","Y",14,"N",0,20,20,20,20,30,752,800
"Achillea millefolium","Williams, M. I., et al. (2016). ""Can biochar be used as a seed coating to improve native plant germination and growth in arid conditions?"" Journal of Arid Environments 125: 8-15.","Moses Lake, Washington, USA",2015,"USA",47.1333333333333,-119.283333333333,"N","0","None","N","Y",12,"N",0,6,6,6,5,32,10,30
"Achillea millefolium","Williams, M. I., et al. (2016). ""Can biochar be used as a seed coating to improve native plant germination and growth in arid conditions?"" Journal of Arid Environments 125: 8-15.","Moses Lake, Washington, USA",2015,"USA",47.1333333333333,-119.283333333333,"N","0","None","N","Y",12,"N",0,12,12,12,10,32,20,30
"Achillea millefolium","Williams, M. I., et al. (2016). ""Can biochar be used as a seed coating to improve native plant germination and growth in arid conditions?"" Journal of Arid Environments 125: 8-15.","Moses Lake, Washington, USA",2015,"USA",47.1333333333333,-119.283333333333,"N","0","None","N","Y",12,"N",0,18,18,18,20,32,29,30
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Asar, Turkey",2015,"Turkey",39.85,27.2333333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,105,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Kalkim, Turkey",2015,"Turkey",39.8,27.2,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,64,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Karakoy, Turkey",2015,"Turkey",39.8333333333333,26.8833333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,145,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Bursa, Turkey",2015,"Turkey",40.1666666666667,28.9166666666667,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,148,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Alabarda, Turkey",2015,"Turkey",39.8833333333333,29.4333333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,170,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Golcuk, Turkey",2015,"Turkey",39.8166666666667,28.9166666666667,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,195,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Kicir, Turkey",2015,"Turkey",39.2333333333333,28.7,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,164,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Bogazova, Turkey",2015,"Turkey",40.6166666666667,29.7166666666667,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,189,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Uluhan, Turkey",2015,"Turkey",40.5333333333333,31.4333333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,193,200
"Taraxacum campylodes","Molina-Montenegro, M. A., et al. (2018). ""Is the Success of Plant Invasions the Result of Rapid Adaptive Evolution in Seed Traits? Evidence from a Latitudinal Rainfall Gradient."" Front Plant Sci 9: 208.","La Serena, Chile",2017,"Chile",-29.9,-70.0166666666667,"N","0","None","N","Y",14,"N",0,20,20,20,20,30,760,800
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Sorgun, Turkey",2015,"Turkey",39.8833333333333,29.3166666666667,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,193,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Aktuzla, Turkey",2015,"Turkey",39.6,28.9333333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,107,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Derecarsamba, Turkey",2015,"Turkey",40.3333333333333,29.75,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,180,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Balikoy, Turkey",2015,"Turkey",39.5,29.0833333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,119,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Inceler, Turkey",2015,"Turkey",37.7166666666667,29.5666666666667,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,180,200
"Pinus nigra","Topacoglu, O., et al. (2016). ""EFFECTS OF WATER STRESS ON GERMINATION OF PINUS NIGRA ARNOLD. SEEDS."" Pakistan Journal of Botany 48(2): 447-453.","Tota, Turkey",2015,"Turkey",37.8666666666667,31.3833333333333,"N","0","None","N",NA,NA,"N",0,20,20,20,20,28,178,200
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,5,5,5,5,90,344,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,3,3,3,5,90,356,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,11,11,11,10,90,20,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,13,13,13,15,90,12,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,9,9,9,10,90,140,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,0,0,0,0,90,368,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,-1,-1,-1,0,90,372,400
"Acer saccharum","Solarik, K. A., et al. (2016). ""Assessing tree germination resilience to global warming: a manipulative experiment using sugar maple (Acer saccharum)."" Seed Science Research 26(02): 153-164.","Montmagny, Canada",2013,"Canada",46.9666666666667,-70.6,"N","14","Cold","Y","N",0,"N",0,1,1,1,0,90,360,400
