Biome,Taxon,TPLName,Family,Reference,Year,Country,Population,Latitude,Longitude,Dry_storage,Setting,Sterilization,Nutrients,Substrate,Container_type,Container_size,Container_number,Number_per_container,Incubation_days,Scarification,Stratification_days,Stratification_temperature,Stratification_type,Stratification,Light,Photoperiod,Alternating,Tdif,Tmax,Tmin,Tmean,Temperature,Germinated,Number_seeds
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,15,25,10,17.5,15,56,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,N,0,20,20,20,20,9,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,48,5,Cold,Y,Y,12,N,0,10,10,10,10,30,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,48,5,Cold,Y,Y,12,Y,10,20,10,15,15,123,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,N,0,N,0,10,10,10,10,0,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,48,5,Cold,Y,Y,12,Y,9,15,6,10.5,10,142,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,48,5,Cold,Y,N,0,Y,9,15,6,10.5,10,14,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,10,20,10,15,15,87,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,10,25,15,20,20,75,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,N,0,15,15,15,15,1,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,N,0,30,30,30,30,0,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,9,15,6,10.5,10,22,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,5,20,15,17.5,15,24,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,48,5,Cold,Y,N,0,Y,10,20,10,15,15,8,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,N,0,25,25,25,25,7,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,N,0,Y,9,15,6,10.5,10,0,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,15,30,15,22.5,20,25,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,-4,25,29,27,25,76,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,N,0,20,20,20,20,36,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,5,15,10,12.5,10,1,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,Y,12,Y,10,30,20,25,25,74,150
TBMF,Scrophularia nodosa,Scrophularia nodosa,Scrophulariaceae,"Vranckx, G. and F. Vandelook (2012). ""A season- and gap-detection mechanism regulates seed germination of two temperate forest pioneers."" Plant Biol (Stuttg) 14(3): 481-490.",2008,Belgium,"Meerdaalwoud, Leuven, Belgium",50.8,4.7,N,Incubator,,,Filter paper,Petri,,3,50,14,N,0,None,None,N,N,0,Y,10,20,10,15,15,15,150
TBMF,Rubus parvifolius,Rubus parvifolius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Optimized scarification protocols improve germination of diverse Rubus germplasm."" Scientia Horticulturae 130(3): 660-664.",2007,USA,USA,37.416666666666664,-79.68333333333334,Y,Incubator,,,Filter paper,Petri,9 cm,3,50,210,Y,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,103,150
TBMF,Rubus parvifolius,Rubus parvifolius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Optimized scarification protocols improve germination of diverse Rubus germplasm."" Scientia Horticulturae 130(3): 660-664.",2007,USA,USA,37.416666666666664,-79.68333333333334,Y,Incubator,,,Filter paper,Petri,9 cm,3,50,210,N,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,64,150
TBMF,Rubus caesius,Rubus caesius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,N,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,179,200
TBMF,Rubus caesius,Rubus caesius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,Y,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,178,200
TBMF,Rubus crataegifolius,Rubus crataegifolius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,N,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,5,200
TCF,Rubus ursinus,Rubus ursinus,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,N,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,1,200
TBMF,Rubus parvifolius,Rubus parvifolius,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,N,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,1,200
TCF,Rubus ursinus,Rubus ursinus,Rosaceae,"Wada, S. and B. M. Reed (2011). ""Standardizing germination protocols for diverse raspberry and blackberry species."" Scientia Horticulturae 132: 42-49.",2006,USA,"Oregon State University, Lewis Brown Farm, Corvallis, OR, USA",44.53333333333333,-123.2,N,Incubator,,,Filter paper,Box,,4,50,240,Y,120,18+4,W+C,Y,Y,16,Y,15,30,15,25,25,198,200
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,Y,10,22,12,17,15,24,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,Y,12,N,0,16,16,16,15,30,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,Y,12,Y,10,22,12,17,15,15,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,Y,12,N,0,16,16,16,15,30,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,N,0,N,0,16,16,16,15,0,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,N,0,Y,10,22,12,17,15,24,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,N,0,16,16,16,15,21,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,N,0,Y,10,22,12,17,15,0,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,Y,12,Y,10,22,12,17,15,27,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,N,0,16,16,16,15,5,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,N,0,N,0,16,16,16,15,17,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,N,0,16,16,16,15,21,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,N,0,Y,10,22,12,17,15,21,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,N,0,N,0,16,16,16,15,17,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,N,0,Y,10,22,12,17,15,21,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,Y,12,N,0,16,16,16,15,0,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,N,0,Y,10,22,12,17,15,24,60
TBMF,Stachys officinalis,Stachys officinalis,Lamiaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,0,None,None,N,N,0,N,0,16,16,16,15,24,60
TBMF,Carex flacca,Carex flacca,Cyperaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,Y,10,22,12,17,15,32,60
TBMF,Helianthemum nummularium,Helianthemum nummularium,Cistaceae,"Wagner, M. P., Richard F.; Knopp, Tatjana; Bullock, James M.; Heard, Matthew S. (2011). ""The germination niches of grassland species targeted for restoration: effects of seed pre-treatments."" Seed Science Research 21(02): 117-131.",2007,UK,"Calcareous grasslands, UK",53.2,-1.6333333333333333,Y,Incubator,,,Filter paper,Petri,5.5 cm,3,20,42,N,35,5,Cold,Y,Y,12,Y,10,22,12,17,15,24,60
